,date,open,high,low,close,volume,Name
0,2013-02,23.14,24.14,23.0502,23.845,13410096,LNT
1,2013-03,23.775,25.115,23.545,25.09,16471678,LNT
2,2013-04,25.035,26.76,24.72,26.755,20044928,LNT
3,2013-05,26.625,26.75,24.43,24.63,19361790,LNT
4,2013-06,24.695,25.315,23.395,25.21,16558886,LNT
5,2013-07,25.25,27.088,24.5712,26.485,19115612,LNT
6,2013-08,26.67,26.975,24.745,24.805,17399346,LNT
7,2013-09,24.99,25.31,24.086,24.775,25981010,LNT
8,2013-10,24.84,26.5,24.415,26.11,22408956,LNT
9,2013-11,26.16,26.845,25.515,25.75,20715958,LNT
10,2013-12,25.81,26.36,25.16,25.8,19018142,LNT
11,2014-01,25.805,26.095,25.0,25.98,21820588,LNT
12,2014-02,26.025,27.225,25.1913,27.12,17798584,LNT
13,2014-03,26.985,28.495,26.495,28.405,20597022,LNT
14,2014-04,28.44,29.395,27.735,29.24,26268934,LNT
15,2014-05,29.325,30.06,28.045,29.15,20179678,LNT
16,2014-06,29.085,30.44,28.275,30.43,17741070,LNT
17,2014-07,30.425,30.445,28.25,28.25,22480318,LNT
18,2014-08,28.455,29.255,27.52,29.245,23621454,LNT
19,2014-09,29.24,29.68,27.345,27.705,27788690,LNT
20,2014-10,27.72,31.53,27.69,30.955,27040478,LNT
21,2014-11,30.955,31.865,30.675,31.435,19311626,LNT
22,2014-12,31.33,34.89,30.97,33.21,24605034,LNT
23,2015-01,33.34,35.4,32.65,34.305,25457710,LNT
24,2015-02,34.38,34.675,31.445,31.8,24379858,LNT
25,2015-03,31.725,31.96,29.96,31.5,34559566,LNT
26,2015-04,31.485,32.07,30.1,30.235,26461232,LNT
27,2015-05,30.165,31.19,29.64,30.65,22609838,LNT
28,2015-06,30.7,30.82,28.53,28.86,28660282,LNT
29,2015-07,28.945,31.035,28.7937,30.755,24097048,LNT
30,2015-08,30.75,31.47,27.76,28.335,34456662,LNT
31,2015-09,28.055,29.32,27.135,29.245,24528916,LNT
32,2015-10,29.28,30.835,28.59,29.51,24221860,LNT
33,2015-11,29.535,30.58,28.07,30.095,23671506,LNT
34,2015-12,30.305,32.125,29.065,31.225,31677240,LNT
35,2016-01,31.26,32.675,30.375,32.67,24370030,LNT
36,2016-02,32.485,35.125,32.38,33.975,35591242,LNT
37,2016-03,34.135,37.175,33.26,37.14,26728660,LNT
38,2016-04,37.06,37.59,34.075,35.26,27595816,LNT
39,2016-05,35.25,37.21,35.085,37.05,25349411,LNT
40,2016-06,36.97,40.24,36.92,39.7,76763717,LNT
41,2016-07,39.98,40.99,39.07,40.25,31479875,LNT
42,2016-08,40.14,40.5824,37.69,37.95,35348167,LNT
43,2016-09,37.96,40.6,37.09,38.31,25638416,LNT
44,2016-10,38.33,38.33,36.31,38.05,28953037,LNT
45,2016-11,38.02,38.67,34.88,35.92,32014189,LNT
46,2016-12,35.69,38.34,35.2589,37.89,17889652,LNT
47,2017-01,37.94,38.29,36.56,37.65,19842577,LNT
48,2017-02,37.37,39.64,36.8,39.48,23147746,LNT
49,2017-03,38.95,40.32,38.24,39.61,30381565,LNT
50,2017-04,39.63,40.22,39.21,39.32,23242018,LNT
51,2017-05,39.4,41.705,38.95,41.47,38657735,LNT
52,2017-06,41.46,42.19,40.16,40.17,23745457,LNT
53,2017-07,40.31,41.66,39.36,40.53,17759561,LNT
54,2017-08,40.53,43.23,40.5,42.74,23738959,LNT
55,2017-09,42.84,43.685,41.16,41.57,21846008,LNT
56,2017-10,41.21,43.97,41.05,43.26,29081063,LNT
57,2017-11,43.24,45.55,42.88,45.11,30662969,LNT
58,2017-12,45.26,45.38,42.18,42.61,25230208,LNT
59,2018-01,42.62,42.72,39.07,39.75,38084858,LNT
60,2018-02,39.74,39.9,36.84,37.5,10937929,LNT
